Date,Close
1984-09-18,31.0625
1984-09-25,30.3125
1984-10-02,30.46875
1984-10-09,31.28125
1984-10-16,31.03125
1984-10-23,31.46875
1984-10-30,30.8125
1984-11-06,30.375
1984-11-13,30.65625
1984-11-20,30.4375
1984-11-27,29.28125
1984-12-04,29.6875
1984-12-11,30.9375
1984-12-18,30.875
1984-12-25,29.9375
1985-01-01,30.6875
1985-01-08,31.03125
1985-01-15,33.3125
1985-01-22,33.90625
1985-01-29,34.3125
1985-02-05,32.84375
1985-02-12,33.21875
1985-02-19,33.96875
1985-02-26,32.40625
1985-03-05,32.15625
1985-03-12,31.9375
1985-03-19,31.75
1985-03-26,31.75
1985-04-02,32.0
1985-04-09,31.90625
1985-04-16,31.78125
1985-04-23,31.25
1985-04-30,32.53125
1985-05-07,32.6875
1985-05-14,32.71875
1985-05-21,32.15625
1985-05-28,31.84375
1985-06-04,30.28125
1985-06-11,29.84375
1985-06-18,30.9375
1985-06-25,31.125
1985-07-02,31.0625
1985-07-09,32.3125
1985-07-16,33.0
1985-07-23,32.90625
1985-07-30,31.84375
1985-08-06,31.4375
1985-08-13,31.71875
1985-08-20,31.65625
1985-08-27,32.28125
1985-09-03,31.875
1985-09-10,31.6875
1985-09-17,30.9375
1985-09-24,30.875
1985-10-01,31.40625
1985-10-08,31.90625
1985-10-15,32.0
1985-10-22,32.71875
1985-10-29,33.125
1985-11-05,34.1875
1985-11-12,34.875
1985-11-19,34.9375
1985-11-26,35.4375
1985-12-03,37.5625
1985-12-10,38.5625
1985-12-17,38.84375
1985-12-24,38.59375
1985-12-31,37.125
1986-01-07,37.71875
1986-01-14,37.5
1986-01-21,37.875
1986-01-28,38.9375
1986-02-04,39.0625
1986-02-11,39.9375
1986-02-18,37.71875
1986-02-25,36.5
1986-03-04,37.59375
1986-03-11,37.25
1986-03-18,37.28125
1986-03-25,37.0625
1986-04-01,37.4375
1986-04-08,38.15625
1986-04-15,39.875
1986-04-22,38.53125
1986-04-29,37.4375
1986-05-06,36.21875
1986-05-13,35.96875
1986-05-20,38.09375
1986-05-27,37.46875
1986-06-03,37.40625
1986-06-10,36.875
1986-06-17,36.75
1986-06-24,37.25
1986-07-01,35.78125
1986-07-08,32.9375
1986-07-15,33.53125
1986-07-22,32.84375
1986-07-29,32.5
1986-08-05,33.28125
1986-08-12,34.5
1986-08-19,34.6875
1986-08-26,35.09375
1986-09-02,34.34375
1986-09-09,34.21875
1986-09-16,33.875
1986-09-23,32.71875
1986-09-30,30.90625
1986-10-07,30.46875
1986-10-14,30.34375
1986-10-21,30.90625
1986-10-28,30.375
1986-11-04,30.34375
1986-11-11,30.8125
1986-11-18,31.78125
1986-11-25,31.65625
1986-12-02,31.625
1986-12-09,31.28125
1986-12-16,30.5
1986-12-23,30.5
1986-12-30,30.5625
1987-01-06,30.0
1987-01-13,31.5625
1987-01-20,32.1875
1987-01-27,33.9375
1987-02-03,33.625
1987-02-10,34.90625
1987-02-17,34.875
1987-02-24,34.84375
1987-03-03,36.21875
1987-03-10,37.15625
1987-03-17,37.6875
1987-03-24,37.375
1987-03-31,36.25
1987-04-07,37.5
1987-04-14,37.9375
1987-04-21,40.15625
1987-04-28,40.9375
1987-05-05,40.15625
1987-05-12,39.15625
1987-05-19,40.0
1987-05-26,40.0
1987-06-02,39.15625
1987-06-09,40.34375
1987-06-16,41.625
1987-06-23,41.0625
1987-06-30,41.75
1987-07-07,41.75
1987-07-14,40.3125
1987-07-21,40.25
1987-07-28,41.09375
1987-08-04,43.3125
1987-08-11,43.6875
1987-08-18,41.625
1987-08-25,40.1875
1987-09-01,40.28125
1987-09-08,38.84375
1987-09-15,39.0
1987-09-22,38.8125
1987-09-29,36.84375
1987-10-06,33.75
1987-10-13,30.1875
1987-10-20,30.625
1987-10-27,29.875
1987-11-03,30.40625
1987-11-10,29.4375
1987-11-17,28.71875
1987-11-24,26.9375
1987-12-01,27.53125
1987-12-08,29.3125
1987-12-15,29.96875
1987-12-22,28.875
1987-12-29,28.71875
1988-01-05,29.75
1988-01-12,27.625
1988-01-19,28.09375
1988-01-26,27.0
1988-02-02,28.0
1988-02-09,28.34375
1988-02-16,28.9375
1988-02-23,29.21875
1988-03-01,28.875
1988-03-08,28.5625
1988-03-15,26.75
1988-03-22,26.90625
1988-03-29,27.90625
1988-04-05,28.53125
1988-04-12,28.4375
1988-04-19,28.34375
1988-04-26,27.625
1988-05-03,27.59375
1988-05-10,27.375
1988-05-17,27.0
1988-05-24,28.3125
1988-05-31,29.0
1988-06-07,29.375
1988-06-14,31.28125
1988-06-21,31.65625
1988-06-28,31.59375
1988-07-05,31.625
1988-07-12,30.03125
1988-07-19,31.4375
1988-07-26,30.96875
1988-08-02,29.5
1988-08-09,28.1875
1988-08-16,28.0625
1988-08-23,28.5
1988-08-30,28.59375
1988-09-06,28.5625
1988-09-13,28.21875
1988-09-20,28.84375
1988-09-27,29.0
1988-10-04,29.9375
1988-10-11,31.09375
1988-10-18,30.1875
1988-10-25,30.0625
1988-11-01,29.15625
1988-11-08,28.9375
1988-11-15,29.0
1988-11-22,29.8125
1988-11-29,30.09375
1988-12-06,30.3125
1988-12-13,30.84375
1988-12-20,30.46875
1988-12-27,30.46875
1989-01-03,30.84375
1989-01-10,30.90625
1989-01-17,31.71875
1989-01-24,31.9375
1989-01-31,31.25
1989-02-07,31.3125
1989-02-14,30.28125
1989-02-21,30.21875
1989-02-28,29.5625
1989-03-07,28.125
1989-03-14,27.40625
1989-03-21,27.28125
1989-03-28,27.4375
1989-04-04,27.71875
1989-04-11,28.375
1989-04-18,28.53125
1989-04-25,27.34375
1989-05-02,27.6875
1989-05-09,27.78125
1989-05-16,27.375
1989-05-23,27.53125
1989-05-30,27.09375
1989-06-06,27.375
1989-06-13,27.71875
1989-06-20,27.96875
1989-06-27,28.03125
1989-07-04,28.6875
1989-07-11,28.53125
1989-07-18,28.34375
1989-07-25,28.875
1989-08-01,28.875
1989-08-08,28.78125
1989-08-15,29.03125
1989-08-22,29.34375
1989-08-29,29.0
1989-09-05,28.875
1989-09-12,29.125
1989-09-19,27.3125
1989-09-26,26.875
1989-10-03,25.5
1989-10-10,26.0625
1989-10-17,24.96875
1989-10-24,24.625
1989-10-31,24.53125
1989-11-07,24.78125
1989-11-14,25.09375
1989-11-21,24.28125
1989-11-28,24.21875
1989-12-05,23.75
1989-12-12,23.84375
1989-12-19,23.53125
1989-12-26,24.9375
1990-01-02,24.46875
1990-01-09,24.65625
1990-01-16,24.21875
1990-01-23,24.59375
1990-01-30,25.625
1990-02-06,25.875
1990-02-13,25.65625
1990-02-20,26.21875
1990-02-27,26.625
1990-03-06,27.15625
1990-03-13,26.25
1990-03-20,26.53125
1990-03-27,26.46875
1990-04-03,26.78125
1990-04-10,27.34375
1990-04-17,26.84375
1990-04-24,27.625
1990-05-01,28.5
1990-05-08,28.84375
1990-05-15,29.0625
1990-05-22,29.875
1990-05-29,29.6875
1990-06-05,30.09375
1990-06-12,29.0625
1990-06-19,29.375
1990-06-26,29.5
1990-07-03,30.25
1990-07-10,29.40625
1990-07-17,27.84375
1990-07-24,27.03125
1990-07-31,25.5
1990-08-07,25.34375
1990-08-14,25.09375
1990-08-21,25.46875
1990-08-28,26.375
1990-09-04,26.09375
1990-09-11,26.6875
1990-09-18,26.59375
1990-09-25,27.0625
1990-10-02,25.0625
1990-10-09,26.90625
1990-10-16,26.71875
1990-10-23,27.09375
1990-10-30,27.5625
1990-11-06,28.40625
1990-11-13,28.15625
1990-11-20,28.40625
1990-11-27,28.125
1990-12-04,27.8125
1990-12-11,28.46875
1990-12-18,28.34375
1990-12-25,28.03125
1991-01-01,27.03125
1991-01-08,29.40625
1991-01-15,30.65625
1991-01-22,31.71875
1991-01-29,32.375
1991-02-05,34.34375
1991-02-12,33.3125
1991-02-19,32.75
1991-02-26,32.8125
1991-03-05,31.65625
1991-03-12,27.90625
1991-03-19,28.46875
1991-03-26,28.15625
1991-04-02,27.125
1991-04-09,27.375
1991-04-16,26.84375
1991-04-23,25.90625
1991-04-30,25.84375
1991-05-07,25.9375
1991-05-14,26.25
1991-05-21,26.53125
1991-05-28,25.5
1991-06-04,25.09375
1991-06-11,24.90625
1991-06-18,24.28125
1991-06-25,24.65625
1991-07-02,24.84375
1991-07-09,25.125
1991-07-16,25.125
1991-07-23,25.09375
1991-07-30,24.71875
1991-08-06,24.125
1991-08-13,23.71875
1991-08-20,24.21875
1991-08-27,24.84375
1991-09-03,25.71875
1991-09-10,26.0625
1991-09-17,25.5625
1991-09-24,24.5625
1991-10-01,24.96875
1991-10-08,25.09375
1991-10-15,24.5
1991-10-22,24.59375
1991-10-29,25.0625
1991-11-05,24.0625
1991-11-12,23.6875
1991-11-19,23.125
1991-11-26,22.25
1991-12-03,22.0
1991-12-10,21.4375
1991-12-17,22.34375
1991-12-24,22.59375
1991-12-31,22.71875
1992-01-07,24.09375
1992-01-14,23.28125
1992-01-21,22.5
1992-01-28,22.3125
1992-02-04,22.4375
1992-02-11,22.46875
1992-02-18,21.71875
1992-02-25,21.59375
1992-03-03,22.40625
1992-03-10,21.53125
1992-03-17,20.8125
1992-03-24,20.4375
1992-03-31,21.5
1992-04-07,22.15625
1992-04-14,22.03125
1992-04-21,22.65625
1992-04-28,23.28125
1992-05-05,22.90625
1992-05-12,22.9375
1992-05-19,22.6875
1992-05-26,22.59375
1992-06-02,23.25
1992-06-09,23.75
1992-06-16,24.3125
1992-06-23,24.21875
1992-06-30,24.40625
1992-07-07,23.75
1992-07-14,23.1875
1992-07-21,23.6875
1992-07-28,21.78125
1992-08-04,22.09375
1992-08-11,21.5
1992-08-18,21.8125
1992-08-25,21.5
1992-09-01,22.0
1992-09-08,20.875
1992-09-15,20.5625
1992-09-22,19.625
1992-09-29,19.625
1992-10-06,17.6875
1992-10-13,17.28125
1992-10-20,16.71875
1992-10-27,16.5625
1992-11-03,16.21875
1992-11-10,15.5625
1992-11-17,16.5
1992-11-24,16.75
1992-12-01,15.59375
1992-12-08,12.84375
1992-12-15,13.1875
1992-12-22,12.59375
1992-12-29,11.625
1993-01-05,12.0625
1993-01-12,12.15625
1993-01-19,12.875
1993-01-26,13.0
1993-02-02,12.6875
1993-02-09,12.625
1993-02-16,13.59375
1993-02-23,13.8125
1993-03-02,13.90625
1993-03-09,13.4375
1993-03-16,12.84375
1993-03-23,13.15625
1993-03-30,12.5625
1993-04-06,12.25
1993-04-13,11.9375
1993-04-20,12.15625
1993-04-27,12.15625
1993-05-04,11.96875
1993-05-11,12.09375
1993-05-18,13.1875
1993-05-25,13.5
1993-06-01,13.125
1993-06-08,12.34375
1993-06-15,12.4375
1993-06-22,12.0625
1993-06-29,11.65625
1993-07-06,11.40625
1993-07-13,10.5625
1993-07-20,11.125
1993-07-27,10.84375
1993-08-03,10.40625
1993-08-10,10.78125
1993-08-17,11.03125
1993-08-24,11.4375
1993-08-31,10.9375
1993-09-07,10.84375
1993-09-14,10.4375
1993-09-21,10.96875
1993-09-28,11.0625
1993-10-05,11.125
1993-10-12,11.125
1993-10-19,11.5
1993-10-26,12.46875
1993-11-02,12.90625
1993-11-09,12.96875
1993-11-16,13.9375
1993-11-23,13.375
1993-11-30,13.8125
1993-12-07,14.9375
1993-12-14,14.65625
1993-12-21,14.125
1993-12-28,14.71875
1994-01-04,14.65625
1994-01-11,13.8125
1994-01-18,14.4375
1994-01-25,13.0
1994-02-01,13.3125
1994-02-08,13.15625
1994-02-15,13.21875
1994-02-22,13.15625
1994-03-01,13.96875
1994-03-08,14.28125
1994-03-15,13.5
1994-03-22,13.65625
1994-03-29,13.125
1994-04-05,13.25
1994-04-12,14.6875
1994-04-19,14.375
1994-04-26,14.125
1994-05-03,14.375
1994-05-10,15.53125
1994-05-17,15.90625
1994-05-24,15.25
1994-05-31,15.65625
1994-06-07,15.59375
1994-06-14,14.96875
1994-06-21,14.25
1994-06-28,14.15625
1994-07-05,14.21875
1994-07-12,15.34375
1994-07-19,15.46875
1994-07-26,15.59375
1994-08-02,15.9375
1994-08-09,17.03125
1994-08-16,17.5
1994-08-23,16.8125
1994-08-30,16.8125
1994-09-06,17.75
1994-09-13,17.28125
1994-09-20,17.40625
1994-09-27,17.78125
1994-10-04,18.28125
1994-10-11,18.65625
1994-10-18,19.03125
1994-10-25,17.78125
1994-11-01,18.09375
1994-11-08,18.3125
1994-11-15,17.6875
1994-11-22,17.84375
1994-11-29,17.875
1994-12-06,17.53125
1994-12-13,18.375
1994-12-20,18.375
1994-12-27,18.78125
1995-01-03,19.09375
1995-01-10,18.84375
1995-01-17,18.125
1995-01-24,18.65625
1995-01-31,18.75
1995-02-07,18.75
1995-02-14,18.71875
1995-02-21,19.96875
1995-02-28,20.28125
1995-03-07,20.65625
1995-03-14,20.90625
1995-03-21,20.53125
1995-03-28,21.0
1995-04-04,21.59375
1995-04-11,22.90625
1995-04-18,23.65625
1995-04-25,23.28125
1995-05-02,23.59375
1995-05-09,23.34375
1995-05-16,23.75
1995-05-23,23.46875
1995-05-30,22.28125
1995-06-06,23.15625
1995-06-13,24.65625
1995-06-20,24.0
1995-06-27,24.875
1995-07-04,25.96875
1995-07-11,25.90625
1995-07-18,27.65625
1995-07-25,27.15625
1995-08-01,27.3125
1995-08-08,27.84375
1995-08-15,25.96875
1995-08-22,25.6875
1995-08-29,24.71875
1995-09-05,23.0625
1995-09-12,23.46875
1995-09-19,23.625
1995-09-26,23.53125
1995-10-03,23.125
1995-10-10,23.84375
1995-10-17,24.125
1995-10-24,25.375
1995-10-31,24.34375
1995-11-07,23.78125
1995-11-14,23.96875
1995-11-21,23.6875
1995-11-28,24.21875
1995-12-05,22.5625
1995-12-12,22.8125
1995-12-19,22.84375
1995-12-26,22.15625
1996-01-02,21.59375
1996-01-09,25.5
1996-01-16,26.1875
1996-01-23,27.40625
1996-01-30,28.375
1996-02-06,29.5
1996-02-13,31.40625
1996-02-20,29.53125
1996-02-27,28.5625
1996-03-05,29.96875
1996-03-12,28.5625
1996-03-19,27.8125
1996-03-26,29.4375
1996-04-02,27.875
1996-04-09,26.34375
1996-04-16,26.9375
1996-04-23,27.03125
1996-04-30,26.59375
1996-05-07,27.71875
1996-05-14,27.1875
1996-05-21,26.6875
1996-05-28,25.4375
1996-06-04,25.40625
1996-06-11,24.65625
1996-06-18,24.75
1996-06-25,24.46875
1996-07-02,23.828125
1996-07-09,23.4375
1996-07-16,25.96875
1996-07-23,27.21875
1996-07-30,28.09375
1996-08-06,27.5
1996-08-13,28.25
1996-08-20,28.59375
1996-08-27,28.875
1996-09-03,30.53125
1996-09-10,30.75
1996-09-17,31.1875
1996-09-24,31.65625
1996-10-01,32.46875
1996-10-08,32.34375
1996-10-15,31.625
1996-10-22,31.875
1996-10-29,33.59375
1996-11-05,36.25
1996-11-12,39.625
1996-11-19,39.84375
1996-11-26,38.90625
1996-12-03,38.21875
1996-12-10,38.65625
1996-12-17,38.78125
1996-12-24,39.78125
1996-12-31,40.75
1997-01-07,41.3125
1997-01-14,37.625
1997-01-21,39.21875
1997-01-28,37.1875
1997-02-04,36.25
1997-02-11,34.40625
1997-02-18,35.9375
1997-02-25,36.1875
1997-03-04,35.90625
1997-03-11,33.125
1997-03-18,34.25
1997-03-25,32.3125
1997-04-01,33.34375
1997-04-08,34.9375
1997-04-15,37.6875
1997-04-22,40.53125
1997-04-29,41.875
1997-05-06,42.5
1997-05-13,43.34375
1997-05-20,43.25
1997-05-27,42.8125
1997-06-03,44.5
1997-06-10,44.9375
1997-06-17,45.625
1997-06-24,47.40625
1997-07-01,47.875
1997-07-08,52.25
1997-07-15,53.5
1997-07-22,52.375
1997-07-29,52.625
1997-08-05,49.96875
1997-08-12,53.1875
1997-08-19,50.6875
1997-08-26,51.8125
1997-09-02,48.875
1997-09-09,49.625
1997-09-16,51.3125
1997-09-23,52.15625
1997-09-30,52.46875
1997-10-07,47.71875
1997-10-14,49.0
1997-10-21,49.25
1997-10-28,49.75
1997-11-04,50.75
1997-11-11,52.78125
1997-11-18,54.75
1997-11-25,56.125
1997-12-02,50.1875
1997-12-09,51.0625
1997-12-16,50.84375
1997-12-23,52.8125
1997-12-30,50.03125
1998-01-06,52.5
1998-01-13,49.59375
1998-01-20,49.375
1998-01-27,49.0
1998-02-03,51.1875
1998-02-10,51.3125
1998-02-17,52.21875
1998-02-24,49.0625
1998-03-03,49.8125
1998-03-10,51.03125
1998-03-17,52.1875
1998-03-24,52.34375
1998-03-31,53.1875
1998-04-07,53.875
1998-04-14,58.6875
1998-04-21,58.4375
1998-04-28,60.0
1998-05-05,62.46875
1998-05-12,60.96875
1998-05-19,58.75
1998-05-26,59.4375
1998-06-02,58.125
1998-06-09,53.0625
1998-06-16,56.5
1998-06-23,57.59375
1998-06-30,59.25
1998-07-07,60.09375
1998-07-14,62.125
1998-07-21,66.25
1998-07-28,64.5625
1998-08-04,62.6875
1998-08-11,63.9375
1998-08-18,61.28125
1998-08-25,59.6875
1998-09-01,63.28125
1998-09-08,62.34375
1998-09-15,66.75
1998-09-22,62.40625
1998-09-29,63.65625
1998-10-06,67.96875
1998-10-13,70.78125
1998-10-20,74.25
1998-10-27,74.96875
1998-11-03,78.71875
1998-11-10,80.0625
1998-11-17,85.0
1998-11-24,82.125
1998-12-01,84.0
1998-12-08,85.78125
1998-12-15,93.96875
1998-12-22,92.1875
1998-12-29,93.78125
1999-01-05,92.46875
1999-01-12,89.875
1999-01-19,91.625
1999-01-26,83.0
1999-02-02,86.375
1999-02-09,85.8125
1999-02-16,84.875
1999-02-23,89.1875
1999-03-02,89.0
1999-03-09,84.28125
1999-03-16,86.1875
1999-03-23,88.5
1999-03-30,93.15625
1999-04-06,85.1875
1999-04-13,99.875
1999-04-20,104.59375
1999-04-27,108.625
1999-05-04,119.625
1999-05-11,115.1875
1999-05-18,116.0
1999-05-25,116.0
1999-06-01,114.3125
1999-06-08,120.75
1999-06-15,123.125
1999-06-22,132.25
1999-06-29,137.375
1999-07-06,136.25
1999-07-13,124.8125
1999-07-20,125.6875
1999-07-27,123.5
1999-08-03,123.375
1999-08-10,121.75
1999-08-17,124.0
1999-08-24,128.859375
1999-08-31,135.0
1999-09-07,125.375
1999-09-14,125.0
1999-09-21,117.75
1999-09-28,113.5
1999-10-05,107.875
1999-10-12,93.9375
1999-10-19,98.25
1999-10-26,90.25
1999-11-02,95.875
1999-11-09,103.9375
1999-11-16,105.0
1999-11-23,111.875
1999-11-30,109.0
1999-12-07,110.0
1999-12-14,108.625
1999-12-21,107.875
1999-12-28,113.5
2000-01-04,119.625
2000-01-11,121.5
2000-01-18,111.5625
2000-01-25,115.625
2000-02-01,115.375
2000-02-08,112.5
2000-02-15,108.0
2000-02-22,108.0
2000-02-29,105.25
2000-03-07,110.0
2000-03-14,120.625
2000-03-21,118.375
2000-03-28,123.125
2000-04-04,105.0
2000-04-11,104.0
2000-04-18,111.5
2000-04-25,107.875
2000-05-02,104.4375
2000-05-09,106.4375
2000-05-16,106.9375
2000-05-23,108.8125
2000-05-30,119.6875
2000-06-06,113.25
2000-06-13,111.875
2000-06-20,109.5625
2000-06-27,105.0625
2000-07-04,103.9375
2000-07-11,114.75
2000-07-18,111.8125
2000-07-25,115.875
2000-08-01,120.625
2000-08-08,120.4375
2000-08-15,129.0
2000-08-22,133.625
2000-08-29,129.5
2000-09-05,125.0
2000-09-12,123.875
2000-09-19,112.625
2000-09-26,116.0
2000-10-03,109.0625
2000-10-10,94.75
2000-10-17,93.6875
2000-10-24,100.125
2000-10-31,93.0
2000-11-07,101.9375
2000-11-14,99.9375
2000-11-21,95.625
2000-11-28,97.0
2000-12-05,87.8125
2000-12-12,89.0
2000-12-19,85.0
2000-12-26,94.0
2001-01-02,93.8125
2001-01-09,111.25
2001-01-16,114.1875
2001-01-23,110.269997
2001-01-30,112.0
2001-02-06,115.0
2001-02-13,104.0
2001-02-20,102.300003
2001-02-27,99.290001
2001-03-06,90.099998
2001-03-13,93.510002
2001-03-20,96.18
2001-03-27,97.949997
2001-04-03,96.199997
2001-04-10,114.83000200000001
2001-04-17,116.199997
2001-04-24,115.860001
2001-05-01,111.809998
2001-05-08,117.440002
2001-05-15,117.800003
2001-05-22,112.889999
2001-05-29,116.099998
2001-06-05,113.599998
2001-06-12,112.870003
2001-06-19,113.5
2001-06-26,106.5
2001-07-03,108.529999
2001-07-10,105.699997
2001-07-17,104.699997
2001-07-24,108.18
2001-07-31,104.949997
2001-08-07,104.589996
2001-08-14,106.989998
2001-08-21,99.949997
2001-08-28,96.589996
2001-09-04,96.470001
2001-09-11,90.5
2001-09-18,91.720001
2001-09-25,98.019997
2001-10-02,100.839996
2001-10-09,102.650002
2001-10-16,111.160004
2001-10-23,109.5
2001-10-30,114.08000200000001
2001-11-06,114.5
2001-11-13,115.349998
2001-11-20,115.589996
2001-11-27,120.400002
2001-12-04,121.099998
2001-12-11,122.0
2001-12-18,122.900002
2001-12-25,125.599998
2002-01-01,120.309998
2002-01-08,114.25
2002-01-15,109.279999
2002-01-22,108.0
2002-01-29,104.989998
2002-02-05,102.889999
2002-02-12,98.449997
2002-02-19,103.019997
2002-02-26,105.089996
2002-03-05,106.790001
2002-03-12,105.599998
2002-03-19,104.0
2002-03-26,97.25
2002-04-02,85.599998
2002-04-09,89.0
2002-04-16,84.709999
2002-04-23,81.779999
2002-04-30,79.68
2002-05-07,85.690002
2002-05-14,83.099998
2002-05-21,80.449997
2002-05-28,78.300003
2002-06-04,76.16999799999999
2002-06-11,68.75
2002-06-18,72.0
2002-06-25,73.5
2002-07-02,69.209999
2002-07-09,72.0
2002-07-16,66.400002
2002-07-23,67.879997
2002-07-30,71.83000200000001
2002-08-06,79.349998
2002-08-13,80.400002
2002-08-20,75.379997
2002-08-27,73.199997
2002-09-03,72.5
2002-09-10,63.919998
2002-09-17,60.360001000000004
2002-09-24,56.599998
2002-10-01,63.919998
2002-10-08,74.25
2002-10-15,74.559998
2002-10-22,80.400002
2002-10-29,77.589996
2002-11-05,80.010002
2002-11-12,84.43
2002-11-19,86.91999799999999
2002-11-26,82.32
2002-12-03,80.0
2002-12-10,79.790001
2002-12-17,77.360001
2002-12-24,81.650002
2002-12-31,87.68
2003-01-07,81.300003
2003-01-14,78.989998
2003-01-21,78.199997
2003-01-28,77.099998
2003-02-04,77.449997
2003-02-11,79.949997
2003-02-18,77.949997
2003-02-25,77.900002
2003-03-04,79.0
2003-03-11,84.900002
2003-03-18,80.849998
2003-03-25,80.790001
2003-04-01,78.75
2003-04-08,84.260002
2003-04-15,83.879997
2003-04-22,87.57
2003-04-29,87.550003
2003-05-06,88.989998
2003-05-13,85.260002
2003-05-20,88.040001
2003-05-27,80.050003
2003-06-03,82.75
2003-06-10,84.91999799999999
2003-06-17,83.41999799999999
2003-06-24,83.949997
2003-07-01,84.889999
2003-07-08,83.720001
2003-07-15,83.550003
2003-07-22,81.269997
2003-07-29,80.879997
2003-08-05,81.790001
2003-08-12,82.970001
2003-08-19,82.010002
2003-08-26,86.949997
2003-09-02,88.699997
2003-09-09,93.279999
2003-09-16,89.050003
2003-09-23,90.639999
2003-09-30,92.66999799999999
2003-10-07,89.230003
2003-10-14,88.41999799999999
2003-10-21,89.480003
2003-10-28,88.260002
2003-11-04,90.25
2003-11-11,88.629997
2003-11-18,90.540001
2003-11-25,90.639999
2003-12-02,92.709999
2003-12-09,93.139999
2003-12-16,92.900002
2003-12-23,91.550003
2003-12-30,91.209999
2004-01-06,95.32
2004-01-13,97.900002
2004-01-20,99.230003
2004-01-27,98.940002
2004-02-03,99.709999
2004-02-10,97.309998
2004-02-17,96.5
2004-02-24,96.449997
2004-03-02,93.300003
2004-03-09,91.620003
2004-03-16,92.769997
2004-03-23,94.199997
2004-03-30,93.120003
2004-04-06,92.279999
2004-04-13,91.279999
2004-04-20,88.16999799999999
2004-04-27,88.190002
2004-05-04,86.410004
2004-05-11,87.129997
2004-05-18,88.589996
2004-05-25,87.559998
2004-06-01,90.459999
2004-06-08,90.059998
2004-06-15,89.550003
2004-06-22,87.040001
2004-06-29,83.889999
2004-07-06,84.279999
2004-07-13,84.849998
2004-07-20,87.07
2004-07-27,83.480003
2004-08-03,83.910004
2004-08-10,85.25
2004-08-17,84.940002
2004-08-24,84.389999
2004-08-31,86.760002
2004-09-07,85.739998
2004-09-14,84.43
2004-09-21,86.720001
2004-09-28,86.709999
2004-10-05,84.849998
2004-10-12,87.389999
2004-10-19,89.75
2004-10-26,93.279999
2004-11-02,95.32
2004-11-09,94.449997
2004-11-16,94.720001
2004-11-23,97.08000200000001
2004-11-30,96.66999799999999
2004-12-07,96.199997
2004-12-14,97.720001
2004-12-21,98.58000200000001
2004-12-28,95.779999
2005-01-04,94.099998
2005-01-11,92.379997
2005-01-18,92.889999
2005-01-25,94.510002
2005-02-01,93.300003
2005-02-08,93.269997
2005-02-15,92.800003
2005-02-22,92.370003
2005-03-01,91.510002
2005-03-08,89.279999
2005-03-15,90.699997
2005-03-22,90.440002
2005-03-29,87.599998
2005-04-05,76.699997
2005-04-12,74.209999
2005-04-19,76.379997
2005-04-26,75.260002
2005-05-03,73.160004
2005-05-10,76.410004
2005-05-17,77.099998
2005-05-24,75.790001
2005-05-31,74.769997
2005-06-07,76.389999
2005-06-14,74.010002
2005-06-21,74.66999799999999
2005-06-28,79.300003
2005-07-05,82.379997
2005-07-12,84.440002
2005-07-19,83.459999
2005-07-26,83.360001
2005-08-02,82.190002
2005-08-09,82.760002
2005-08-16,80.379997
2005-08-23,79.459999
2005-08-30,81.440002
2005-09-06,80.33000200000001
2005-09-13,78.0
2005-09-20,80.220001
2005-09-27,80.5
2005-10-04,82.349998
2005-10-11,83.33000200000001
2005-10-18,81.41999799999999
2005-10-25,83.0
2005-11-01,84.550003
2005-11-08,87.769997
2005-11-15,88.800003
2005-11-22,88.650002
2005-11-29,86.970001
2005-12-06,83.370003
2005-12-13,83.480003
2005-12-20,82.199997
2005-12-27,84.949997
2006-01-03,83.16999799999999
2006-01-10,81.360001
2006-01-17,81.019997
2006-01-24,79.970001
2006-01-31,81.33000200000001
2006-02-07,80.709999
2006-02-14,80.099998
2006-02-21,79.959999
2006-02-28,81.57
2006-03-07,83.300003
2006-03-14,83.360001
2006-03-21,82.470001
2006-03-28,82.480003
2006-04-04,81.980003
2006-04-11,81.660004
2006-04-18,82.339996
2006-04-25,83.279999
2006-05-02,82.389999
2006-05-09,80.279999
2006-05-16,80.75
2006-05-23,79.519997
2006-05-30,77.629997
2006-06-06,77.949997
2006-06-13,77.099998
2006-06-20,76.82
2006-06-27,76.41999799999999
2006-07-04,73.57
2006-07-11,74.860001
2006-07-18,76.959999
2006-07-25,75.910004
2006-08-01,75.480003
2006-08-08,79.900002
2006-08-15,79.879997
2006-08-22,81.410004
2006-08-29,80.660004
2006-09-05,82.940002
2006-09-12,81.209999
2006-09-19,81.940002
2006-09-26,83.139999
2006-10-03,86.08000200000001
2006-10-10,90.480003
2006-10-17,90.760002
2006-10-24,91.410004
2006-10-31,91.760002
2006-11-07,93.809998
2006-11-14,93.349998
2006-11-21,91.25
2006-11-28,93.860001
2006-12-05,95.300003
2006-12-12,95.25
2006-12-19,97.150002
2006-12-26,97.41999799999999
2007-01-02,99.339996
2007-01-09,96.16999799999999
2007-01-16,97.449997
2007-01-23,99.16999799999999
2007-01-30,98.550003
2007-02-06,98.989998
2007-02-13,97.730003
2007-02-20,90.900002
2007-02-27,93.279999
2007-03-06,93.25
2007-03-13,95.029999
2007-03-20,94.260002
2007-03-27,96.519997
2007-04-03,94.93
2007-04-10,94.58000200000001
2007-04-17,101.16999799999999
2007-04-24,102.959999
2007-05-01,105.980003
2007-05-08,107.989998
2007-05-15,105.18
2007-05-22,106.540001
2007-05-29,103.07
2007-06-05,105.089996
2007-06-12,104.440002
