"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"GAIL","EQ","14-Nov-2019","        123.85","        124.50","        125.00","        119.60","        122.90","        121.80","        121.57","   22833339","          2775954480.85","     126331","   12491619","         54.71"
"GAIL","EQ","15-Nov-2019","        121.80","        122.95","        124.50","        122.00","        124.30","        124.30","        123.56","    9604176","          1186727224.35","      46868","    3350334","         34.88"
"GAIL","EQ","18-Nov-2019","        124.30","        123.70","        125.25","        121.75","        124.70","        124.80","        123.91","    9735179","          1206267384.50","      47643","    3613555","         37.12"
"GAIL","EQ","19-Nov-2019","        124.80","        124.70","        125.80","        123.15","        125.30","        125.10","        124.79","    7848669","           979424740.35","      50693","    2936257","         37.41"
"GAIL","EQ","20-Nov-2019","        125.10","        125.20","        125.35","        123.80","        124.10","        124.50","        124.55","    9542169","          1188523979.00","      38517","    4694500","         49.20"
"GAIL","EQ","21-Nov-2019","        124.50","        124.50","        124.50","        121.40","        121.85","        121.95","        122.42","    9596989","          1174847867.40","      68031","    4843297","         50.47"
"GAIL","EQ","22-Nov-2019","        121.95","        122.00","        122.65","        121.05","        122.10","        122.35","        121.92","    6850221","           835162712.45","      42464","    2643922","         38.60"
"GAIL","EQ","25-Nov-2019","        122.35","        123.00","        123.00","        121.50","        122.00","        122.10","        122.17","    6419808","           784294042.00","      47218","    2998815","         46.71"
"GAIL","EQ","26-Nov-2019","        122.10","        122.10","        126.10","        122.10","        125.10","        125.00","        124.61","   25282027","          3150441635.10","      89845","   12946118","         51.21"
"GAIL","EQ","27-Nov-2019","        125.00","        125.60","        126.50","        123.45","        124.45","        124.45","        124.99","    9810571","          1226237480.90","      45061","    3287549","         33.51"
"GAIL","EQ","28-Nov-2019","        124.45","        125.20","        126.35","        124.15","        126.05","        125.80","        124.99","    8177000","          1022011315.35","      40895","    3487055","         42.64"
"GAIL","EQ","29-Nov-2019","        125.80","        125.05","        128.45","        125.05","        126.00","        126.05","        126.33","    9439278","          1192459889.90","      57305","    3465942","         36.72"
"GAIL","EQ","02-Dec-2019","        126.05","        127.85","        127.85","        125.40","        126.50","        126.60","        126.61","    5961306","           754748535.85","      28547","    2993373","         50.21"
"GAIL","EQ","03-Dec-2019","        126.60","        126.10","        126.55","        123.00","        123.60","        123.55","        124.83","    8613500","          1075232206.80","      67251","    4414633","         51.25"
"GAIL","EQ","04-Dec-2019","        123.55","        123.00","        124.00","        122.00","        123.80","        123.25","        122.92","    6473150","           795673421.15","      35871","    3439619","         53.14"
"GAIL","EQ","05-Dec-2019","        123.25","        123.50","        123.75","        120.75","        121.25","        121.20","        121.30","   12312213","          1493525154.25","      55325","    6894498","         56.00"
"GAIL","EQ","06-Dec-2019","        121.20","        121.30","        121.70","        115.85","        117.15","        117.15","        118.18","   12255623","          1448422716.20","      82306","    5549342","         45.28"
"GAIL","EQ","09-Dec-2019","        117.15","        117.80","        117.80","        115.20","        116.25","        116.20","        116.27","    9321139","          1083728539.80","      35958","    4200410","         45.06"
"GAIL","EQ","10-Dec-2019","        116.20","        115.90","        116.00","        110.45","        111.10","        111.05","        112.51","   17923796","          2016633257.85","      84687","    8484063","         47.33"
"GAIL","EQ","11-Dec-2019","        111.05","        111.10","        117.65","        110.55","        116.95","        117.30","        115.04","   28000003","          3221009047.20","     135019","    8446905","         30.17"
"GAIL","EQ","12-Dec-2019","        117.30","        117.40","        120.15","        116.90","        118.75","        118.95","        118.66","   10163858","          1206026903.60","      56417","    2556752","         25.16"
"GAIL","EQ","13-Dec-2019","        118.95","        119.00","        120.90","        118.40","        119.65","        119.80","        119.57","    5753924","           688008899.60","      35726","    1799680","         31.28"
"GAIL","EQ","16-Dec-2019","        119.80","        119.80","        122.40","        119.10","        120.65","        121.20","        121.44","   12001210","          1457433692.85","      73815","    5512756","         45.94"
"GAIL","EQ","17-Dec-2019","        121.20","        120.60","        120.65","        118.30","        120.15","        119.80","        119.34","    8558386","          1021376488.05","      60097","    3145151","         36.75"
"GAIL","EQ","18-Dec-2019","        119.80","        120.20","        120.30","        116.60","        117.30","        117.35","        117.59","    9445724","          1110762873.95","      61157","    3682500","         38.99"
"GAIL","EQ","19-Dec-2019","        117.35","        117.30","        117.95","        115.55","        117.75","        117.70","        117.09","    8018905","           938914760.55","      38296","    3133029","         39.07"
"GAIL","EQ","20-Dec-2019","        117.70","        117.50","        120.00","        116.50","        119.70","        119.55","        118.44","   10814623","          1280869398.15","      52090","    4054575","         37.49"
"GAIL","EQ","23-Dec-2019","        119.55","        118.70","        121.70","        118.10","        120.10","        120.60","        119.82","   14636910","          1753831395.35","      41831","    5667423","         38.72"
"GAIL","EQ","24-Dec-2019","        120.60","        120.30","        121.20","        119.35","        119.40","        119.75","        119.97","    4667059","           559929942.30","      23084","    1823374","         39.07"
"GAIL","EQ","26-Dec-2019","        119.75","        119.70","        120.35","        117.60","        118.00","        118.10","        118.77","    8213542","           975562456.75","      24707","    3357352","         40.88"
"GAIL","EQ","27-Dec-2019","        118.10","        118.30","        119.20","        118.00","        118.50","        118.55","        118.70","    5215886","           619117003.00","      26714","    2333390","         44.74"
"GAIL","EQ","30-Dec-2019","        118.55","        118.55","        120.45","        118.35","        118.75","        118.90","        119.25","    5708405","           680736156.40","      27450","    1687647","         29.56"
"GAIL","EQ","31-Dec-2019","        118.90","        118.90","        122.30","        118.80","        121.10","        121.05","        120.87","   13508891","          1632773701.10","      50439","    4803729","         35.56"
"GAIL","EQ","01-Jan-2020","        121.05","        121.40","        121.80","        119.75","        120.95","        121.20","        120.69","    4704499","           567790397.80","      26255","     951936","         20.23"
"GAIL","EQ","02-Jan-2020","        121.20","        121.50","        123.95","        120.65","        123.40","        123.55","        122.60","    6747917","           827316166.95","      34471","    2318282","         34.36"
"GAIL","EQ","03-Jan-2020","        123.55","        123.70","        128.80","        123.70","        125.50","        125.65","        126.53","   21625485","          2736197890.15","      86172","    8294359","         38.35"
"GAIL","EQ","06-Jan-2020","        125.65","        125.00","        126.25","        122.85","        124.35","        124.35","        124.00","    7719845","           957276300.90","      38654","    3034674","         39.31"
"GAIL","EQ","07-Jan-2020","        124.35","        124.90","        126.05","        123.85","        124.20","        124.45","        124.98","    9298669","          1162157753.45","      43688","    3979351","         42.79"
"GAIL","EQ","08-Jan-2020","        124.45","        123.10","        124.50","        122.75","        124.20","        123.90","        123.63","    3457429","           427429870.45","      20471","     833860","         24.12"
"GAIL","EQ","09-Jan-2020","        123.90","        124.40","        125.40","        123.20","        123.45","        123.70","        123.93","    4143512","           513488184.65","      27825","    1051579","         25.38"
"GAIL","EQ","10-Jan-2020","        123.70","        125.10","        127.75","        124.25","        125.40","        125.35","        126.24","   11336495","          1431156642.20","      68109","    3491075","         30.80"
"GAIL","EQ","13-Jan-2020","        125.35","        125.90","        129.40","        124.90","        129.00","        128.90","        127.26","   10746361","          1367578675.65","      69790","    5588992","         52.01"
"GAIL","EQ","14-Jan-2020","        128.90","        129.50","        132.80","        128.45","        130.10","        130.05","        130.54","   19261286","          2514313181.55","      86099","    7945175","         41.25"
"GAIL","EQ","15-Jan-2020","        130.05","        130.35","        132.05","        128.75","        131.90","        131.65","        130.25","   13068269","          1702142173.65","      71515","    5324365","         40.74"
"GAIL","EQ","16-Jan-2020","        131.65","        132.95","        133.35","        128.35","        129.00","        128.75","        130.35","   14849195","          1935624786.60","      66301","    5446536","         36.68"
"GAIL","EQ","17-Jan-2020","        128.75","        126.90","        127.40","        122.75","        126.00","        126.35","        126.11","   16704967","          2106623011.80","     102742","    6676413","         39.97"
"GAIL","EQ","20-Jan-2020","        126.35","        126.00","        129.05","        124.55","        128.00","        127.80","        127.24","   13405397","          1705652898.30","      71786","    5620726","         41.93"
"GAIL","EQ","21-Jan-2020","        127.80","        128.35","        129.55","        126.30","        127.20","        126.75","        128.00","   10092350","          1291793153.30","      61759","    3215305","         31.86"
"GAIL","EQ","22-Jan-2020","        126.75","        127.20","        127.90","        125.50","        126.05","        125.90","        126.33","    5781553","           730372547.95","      53536","    2540656","         43.94"
